RLV Sizing
LEO Mission
lng_LS=, 1.434567840000000e+002,latg_LS=, 4.250403800000000e+001,g0=, 9.806649999999999e+000,GM=, 3.986009017000000e+014,Re=, 6.378142000000000e+003,Rp=, 6.356757000000000e+003,Omega=, 4.178074625000000e-003,EularL1L2[0]=, 0.000000000000000e+000,EularL1L2[1]=, 0.000000000000000e+000,EularL1L2[2]=, 9.000000000000000e+001,
Event Title,time,h,s,lng,latg,longiip,latgiip,ha,hp,inc,argp,asnd,tanm,vi,fpvgd,azvgd,weight,Fvac,Fr,eularGDB[1],eularGDB[2],eularGDB[0],qbi[0],qbi[1],qbi[2],qbi[3],axb,q,alphat,alpha,beta,alphaq,M,vr,va,P,Q,R,MASUDA.Elevation,OGASAWARA.Elevation,GUAM.Elevation,TAIKI.Elevation,TAIKI-SEIKA.Elevation,NEMURO.Elevation,weight,Vlossxb,Vlossg,Vlossaoa,Vlossbp,Vlossyzb,Videal,Vgain,MainEngine.Wp,2ndEngine.Wp,
, 4.160000000000001e+002, 2.106178303707249e+002, 1.495879704973031e+003, 1.618014373407604e+002, 4.409351748675493e+001, 2.162337730485196e+002, 4.529375686936142e+001, 2.012314139032824e+002,-1.129738689486351e+003, 4.822200734004595e+001, 2.457299669644144e+002, 1.042261816207641e+002, 1.826972669496333e+002, 7.333691601751585e+003,-3.418286460363286e-001, 6.763045272164976e+001, 1.319670224617644e+003, 6.030000000000000e+004, 6.030000000000000e+004, 3.643157415877840e+000, 2.914795006402061e+001, 1.639717623292393e+002,-8.317529857335494e-001, 8.489320532808557e-002, 3.618944126931790e-001, 4.123257795407758e-001, 4.569323019847079e+001, 6.195283973922448e-003, 3.759798102186686e+001,-1.566749585330156e+001,-3.564627022871587e+001, 2.329301692766121e-001, 9.177260896737725e+000, 7.015327055141813e+003, 7.015327055141813e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.011496761710229e+001,-7.070501949787490e+000,-1.394413950946002e+001, 9.949417256896139e-001, 1.359364259705691e+000, 3.105148505657261e+000, 1.319670224617644e+003, 5.481061059486057e+003, 4.623668645597325e+002, 5.572237185631288e+003, 2.060466307253238e+002, 0.000000000000000e+000, 8.584831372410004e+003, 1.467405833700751e+002, 1.037999999999956e+002, 3.176702246178470e+002,
, 4.170000000000001e+002, 2.105841892287223e+002, 1.502142815988167e+003, 1.618794121907887e+002, 4.411797725076601e+001, 2.188414862897733e+002, 4.473869264816980e+001, 2.011756943880801e+002,-1.036030156108603e+003, 4.830368943966666e+001, 2.455048694025442e+002, 1.045021936454143e+002, 1.828026485239699e+002, 7.369756450181658e+003,-3.243617513518650e-001, 6.746587019486923e+001, 1.301743435217476e+003, 6.030000000000000e+004, 6.030000000000000e+004, 3.884987470171282e+000, 2.937994727825708e+001, 1.639436669625989e+002,-8.305206717653684e-001, 8.467408032664513e-002, 3.630397181317803e-001, 4.138452330884526e-001, 4.632248849935830e+001, 6.265434262917162e-003, 3.722376374484468e+001,-1.572187551960141e+001,-3.520743402274524e+001, 2.332230447616835e-001, 9.225655745585772e+000, 7.051913431847166e+003, 7.051913431847166e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.015456513216265e+001,-7.112113726506196e+000,-1.397421506932437e+001, 9.336906090671076e-001, 1.298791790441934e+000, 3.034583568404904e+000, 1.301743435217476e+003, 5.481061056657905e+003, 4.623247438979107e+002, 5.581700516656263e+003, 2.060466307253238e+002, 0.000000000000000e+000, 8.630837800891623e+003, 1.927470082911693e+002, 1.037999999999956e+002, 2.997434352176792e+002,
, 4.180000000000001e+002, 2.105528480184846e+002, 1.508433234095835e+003, 1.619577304121893e+002, 4.414272872909002e+001, 2.218091930063804e+002, 4.400025685003150e+001, 2.011120087663821e+002,-9.385032425803038e+002, 4.838577655895332e+001, 2.452797126308710e+002, 1.047775484229553e+002, 1.829091382882990e+002, 7.406505816441684e+003,-3.045602579297984e-001, 6.730161413208192e+001, 1.283816645817309e+003, 6.030000000000000e+004, 6.030000000000000e+004, 4.127426980848276e+000, 2.961200880593485e+001, 1.639164602291535e+002,-8.292840498224184e-001, 8.445451611422050e-002, 3.641831404553682e-001, 4.153625399889921e-001, 4.696932030746557e+001, 6.336896256750636e-003, 3.685147408652904e+001,-1.577514716084407e+001,-3.476908287711382e+001, 2.335239681946689e-001, 9.274918828689140e+000, 7.089187160043753e+003, 7.089187160043753e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.019427592867598e+001,-7.153888007273203e+000,-1.400450004306136e+001, 8.725279189264048e-001, 1.238312752356877e+000, 2.964194800905710e+000, 1.283816645817309e+003, 5.481061053743559e+003, 4.622856955739965e+002, 5.591111259488661e+003, 2.060466307253238e+002, 0.000000000000000e+000, 8.677482214011499e+003, 2.393914177601214e+002, 1.037999999999956e+002, 2.818166458175115e+002,
, 4.190000000000001e+002, 2.105241326779012e+002, 1.514751528194309e+003, 1.620363989759921e+002, 4.416777537455315e+001, 2.252192843155425e+002, 4.300536468237502e+001, 2.010398272615385e+002,-8.369321521168949e+002, 4.846826296318359e+001, 2.450543198751496e+002, 1.050522429133199e+002, 1.830169214689285e+002, 7.443956209368967e+003,-2.823933400005599e-001, 6.713769352940805e+001, 1.265889856417141e+003, 6.030000000000000e+004, 6.030000000000000e+004, 4.370478020337127e+000, 2.984414712009241e+001, 1.638901447156205e+002,-8.280431263191529e-001, 8.423451382970819e-002, 3.653246737329231e-001, 4.168776923720066e-001, 4.763447221989485e+001, 6.409657012181421e-003, 3.648112719168887e+001,-1.582729712643930e+001,-3.433121876643935e+001, 2.338315127164909e-001, 9.325066023682780e+000, 7.127164714130186e+003, 7.127164714130186e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.023409752509569e+001,-7.195821230389401e+000,-1.403499282697277e+001, 8.114590100753504e-001, 1.177932752059483e+000, 2.893987632196984e+000, 1.265889856417141e+003, 5.481061050739852e+003, 4.622500969462305e+002, 5.600470491517567e+003, 2.060466307253238e+002, 0.000000000000000e+000, 8.724782555127233e+003, 2.866917551312206e+002, 1.037999999999956e+002, 2.638898564173437e+002,
, 4.200000000000001e+002, 2.104983784840917e+002, 1.521098281009806e+003, 1.621154250284695e+002, 4.419312072458261e+001, 2.291833118100823e+002, 4.164044548313748e+001, 2.009586034427894e+002,-7.310725931624129e+002, 4.855114305446642e+001, 2.448284234104744e+002, 1.053262747703206e+002, 1.831262738856422e+002, 7.482124862444879e+003,-2.578294762483206e-001, 6.697411704773379e+001, 1.247963067016973e+003, 6.030000000000000e+004, 6.030000000000000e+004, 4.614142800658573e+000, 3.007637488731740e+001, 1.638647231065282e+002,-8.267979076923376e-001, 8.401407461427700e-002, 3.664643120432238e-001, 4.183906823782839e-001, 4.831873373274036e+001, 6.483701500534365e-003, 3.611273755857642e+001,-1.587831067818035e+001,-3.389384345863707e+001, 2.341442106969457e-001, 9.376113875802490e+000, 7.165863295374225e+003, 7.165863295374225e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.027402740300600e+001,-7.237909795293452e+000,-1.406569179398702e+001, 7.504893339286292e-001, 1.117657500040494e+000, 2.823967606689494e+000, 1.247963067016973e+003, 5.481061047643489e+003, 4.622183303830112e+002, 5.609779326203565e+003, 2.060466307253238e+002, 0.000000000000000e+000, 8.772757535393501e+003, 3.346667315556961e+002, 1.037999999999956e+002, 2.459630670171759e+002,
, 4.210000000000001e+002, 2.104759304301381e+002, 1.527474089659648e+003, 1.621948158984007e+002, 4.421876840489897e+001, 2.338585898339580e+002, 3.971991710316832e+001, 2.008677735262490e+002,-6.206598360244425e+002, 4.863441138555622e+001, 2.446015930171410e+002, 1.055996423621334e+002, 1.832376334916381e+002, 7.521029776673724e+003,-2.308364045793666e-001, 6.681089299581873e+001, 1.230036277616805e+003, 6.030000000000000e+004, 6.030000000000000e+004, 4.858423678909675e+000, 3.030870497486776e+001, 1.638401981864549e+002,-8.255484004010177e-001, 8.379319961136214e-002, 3.676020494748786e-001, 4.199015021598280e-001, 4.902294036717996e+001, 6.559012471450235e-003, 3.574631899856439e+001,-1.592817195975417e+001,-3.345695850856583e+001, 2.344605521200223e-001, 9.428079638500078e+000, 7.205300874931222e+003, 7.205300874931222e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.031406300574412e+001,-7.280150061139257e+000,-1.409659529317405e+001, 6.896244422677742e-001, 1.057492814695413e+000, 2.754140388079327e+000, 1.230036277616805e+003, 5.481061044451036e+003, 4.621907833751142e+002, 5.619038914392742e+003, 2.060466307253238e+002, 0.000000000000000e+000, 8.821426678202102e+003, 3.833358704217677e+002, 1.037999999999956e+002, 2.280362776170082e+002,
, 4.220000000000001e+002, 2.104571436230762e+002, 1.533879566247914e+003, 1.622745791047527e+002, 4.424472213342965e+001, 2.394813088839169e+002, 3.691940852789045e+001, 2.007667558434978e+002,-5.054065187636852e+002, 4.871806267428792e+001, 2.443730834527351e+002, 1.058723447930484e+002, 1.833517528969541e+002, 7.560689766613078e+003,-2.013810739048478e-001, 6.664802931241395e+001, 1.212109488216638e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.103323163087304e+000, 3.054115045816404e+001, 1.638165728423420e+002,-8.242946109264839e-001, 8.357188996665932e-002, 3.687378801263557e-001, 4.214101438799003e-001, 4.974797707297127e+001, 6.635570312567164e-003, 3.538188459270289e+001,-1.597686396297669e+001,-3.302056525107246e+001, 2.347789830060168e-001, 9.480981317239538e+000, 7.245496240020777e+003, 7.245496240020777e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.035420173695173e+001,-7.322538345295504e+000,-1.412770164923669e+001, 6.288699912051635e-001, 9.974446265657522e-001, 2.684511763488474e+000, 1.212109488216638e+003, 5.481061041158910e+003, 4.621678486548317e+002, 5.628250445728021e+003, 2.060466307253238e+002, 0.000000000000000e+000, 8.870810366884527e+003, 4.327195550571957e+002, 1.037999999999956e+002, 2.101094882168404e+002,
, 4.230000000000001e+002, 2.104423837046491e+002, 1.540315338495960e+003, 1.623547223648059e+002, 4.427098572445672e+001, 2.464453313631308e+002, 3.261461179545380e+001, 2.006549508447388e+002,-3.850001640205082e+002, 4.880209181868592e+001, 2.441414690638232e+002, 1.061443819266192e+002, 1.834700647519611e+002, 7.601124509838005e+003,-1.694295927035121e-001, 6.648553354729452e+001, 1.194182698816470e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.348843918277463e+000, 3.077372462867915e+001, 1.637938500658835e+002,-8.230365457722390e-001, 8.335014682811869e-002, 3.698717981060136e-001, 4.229165997130598e-001, 5.049478193850281e+001, 6.713352905325753e-003, 3.501944664493149e+001,-1.602436849055289e+001,-3.258466479337618e+001, 2.350979038766511e-001, 9.534837716771412e+000, 7.286469043544558e+003, 7.286469043544558e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.039444095905071e+001,-7.365070921762102e+000,-1.415900916197759e+001, 5.682317453673220e-001, 9.375189828149978e-001, 2.615087647851101e+000, 1.194182698816470e+003, 5.481061037763383e+003, 4.621499243224783e+002, 5.637415150166070e+003, 2.060466307253238e+002, 0.000000000000000e+000, 8.920929895968715e+003, 4.828390799860357e+002, 1.037999999999956e+002, 1.921826988166727e+002,
, 4.240000000000001e+002, 2.104320272965435e+002, 1.546782050410449e+003, 1.624352536027598e+002, 4.429756309302038e+001, 2.555473629371766e+002, 2.540478176161196e+001, 2.005317429053548e+002,-2.591003623889083e+002, 4.888649391280580e+001, 2.439036138150349e+002, 1.064157544103545e+002, 1.835957117130774e+002, 7.642354600151452e+003,-1.349471741075459e-001, 6.632341284110119e+001, 1.176255909416302e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.594988773238088e+000, 3.100644100225201e+001, 1.637720329559971e+002,-8.217742114639637e-001, 8.312797134593902e-002, 3.710037975321327e-001, 4.244208618452039e-001, 5.126435024010437e+001, 6.792335477126251e-003, 3.465901663165598e+001,-1.607066611513716e+001,-3.214925800672759e+001, 2.354156682695057e-001, 9.589668492213521e+000, 7.328239857458337e+003, 7.328239857458337e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.043477799163723e+001,-7.407744019496851e+000,-1.419051610573936e+001, 5.077155823151196e-001, 8.777220519580636e-001, 2.545874088564863e+000, 1.176255909416302e+003, 5.481061034260566e+003, 4.621374139807522e+002, 5.646534299608922e+003, 2.060466307253238e+002, 0.000000000000000e+000, 8.971807526312605e+003, 5.337167060621879e+002, 1.037999999999956e+002, 1.742559094165049e+002,
, 4.250000000000001e+002, 2.104264624718944e+002, 1.553280362991727e+003, 1.625161809588529e+002, 4.432445825959736e+001, 2.692226616973867e+002, 1.104738250907430e+001, 2.003965096397014e+002,-1.273355739618000e+002, 4.897126426337439e+001, 2.436509527891495e+002, 1.066864637021101e+002, 1.837372649370346e+002, 7.684401604886834e+003,-9.789807722771404e-002, 6.616167390387369e+001, 1.158329120016134e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.841760727405885e+000, 3.123931332785566e+001, 1.637511247213816e+002,-8.205076145494834e-001, 8.290536467256172e-002, 3.721338725329446e-001, 4.259229224736090e-001, 5.205773886737051e+001, 6.872490450133503e-003, 3.430060514737292e+001,-1.611573613444154e+001,-3.171434551727095e+001, 2.357305813091205e-001, 9.645494204303557e+000, 7.370830230244927e+003, 7.370830230244927e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.047521010978855e+001,-7.450553820646203e+000,-1.422222072881656e+001, 4.473274972186276e-001, 8.180601288633489e-001, 2.476877270426970e+000, 1.158329120016134e+003, 5.481061030646400e+003, 4.621307268774739e+002, 5.655609209660293e+003, 2.060466307253238e+002, 0.000000000000000e+000, 9.023466544471779e+003, 5.853757198370165e+002, 1.037999999999956e+002, 1.563291200163371e+002,
IIPPOINT, 4.253949260947275e+002, 2.104256721541755e+002, 1.555855569132588e+003, 1.625482522247134e+002, 4.433516830356120e+001, 2.781794365878079e+002,-1.278259783996964e-002, 2.003396584359634e+002,-7.359463739917737e+001, 4.900484273230860e+001, 2.435418568606863e+002, 1.067931916681015e+002, 1.838027859197851e+002, 7.701237014574877e+003,-8.255139252235021e-002, 6.609790552528470e+001, 1.151249363087326e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.939390836365856e+000, 3.133132671069296e+001, 1.637431185868057e+002,-8.200062297010380e-001, 8.281733297216909e-002, 3.725796372745349e-001, 4.265155173018225e-001, 5.237787464795252e+001, 6.904462061325912e-003, 3.415961725153600e+001,-1.613319252357500e+001,-3.154272346893538e+001, 2.358537813426445e-001, 9.667819986313967e+000, 7.387880955003312e+003, 7.387880955003312e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.049120339149746e+001,-7.467497334133633e+000,-1.423479577169381e+001, 4.235152862514278e-001, 7.945366745990983e-001, 2.449689713530999e+000, 1.151249363087326e+003, 5.481061029187476e+003, 4.621297810239838e+002, 5.659181240621319e+003, 2.060466307253238e+002, 0.000000000000000e+000, 9.044088591548451e+003, 6.059977651491156e+002, 1.037999999999956e+002, 1.492493630875292e+002,
, 4.253949260947275e+002, 2.104256721541755e+002, 1.555855569132588e+003, 1.625482522247134e+002, 4.433516830356120e+001, 2.781794365878079e+002,-1.278259783996964e-002, 2.003396584359634e+002,-7.359463739917737e+001, 4.900484273230860e+001, 2.435418568606863e+002, 1.067931916681015e+002, 1.838027859197851e+002, 7.701237014574877e+003,-8.255139252235021e-002, 6.609790552528470e+001, 1.151249363087326e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.939390836365856e+000, 3.133132671069296e+001, 1.637431185868057e+002,-8.200062297010380e-001, 8.281733297216909e-002, 3.725796372745349e-001, 4.265155173018225e-001, 5.237787464795252e+001, 6.904462061325912e-003, 3.415961725153600e+001,-1.613319252357500e+001,-3.154272346893538e+001, 2.358537813426445e-001, 9.667819986313967e+000, 7.387880955003312e+003, 7.387880955003312e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.049120339149746e+001,-7.467497334133633e+000,-1.423479577169381e+001, 4.235152862514278e-001, 7.945366745990983e-001, 2.449689713530999e+000, 1.151249363087326e+003, 5.481061029187476e+003, 4.621297810239838e+002, 5.659181240621319e+003, 2.060466307253238e+002, 0.000000000000000e+000, 9.044088591548451e+003, 6.059977651491156e+002, 1.037999999999956e+002, 1.492493630875292e+002,
IIPEnd, 4.259242147502796e+002, 2.104259265359123e+002, 1.559314886437794e+003, 1.625913346880543e+002, 4.434960133177701e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.002603326262515e+002, 1.000800429665105e-002, 4.904993385080134e+001, 2.433756976232864e+002, 1.069360694926386e+002, 1.839108162570175e+002, 7.724008034697649e+003,-6.134263946059154e-002, 6.601253728949352e+001, 1.141760916827344e+003, 6.030000000000000e+004, 6.030000000000000e+004, 6.070391371228510e+000, 3.145468816033914e+001, 1.637326120654717e+002,-8.193332224093420e-001, 8.269924588972315e-002, 3.731765882497549e-001, 4.273091847455043e-001, 5.281315370610086e+001, 6.947586933417889e-003, 3.397115921404755e+001,-1.615627986353373e+001,-3.131283283135292e+001, 2.360175818685755e-001, 9.697992483129562e+000, 7.410941186613106e+003, 7.410941186613106e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.051266021814031e+001,-7.490237475733633e+000,-1.425169684341971e+001, 3.916351247061742e-001, 7.630453154085192e-001, 2.413307600049110e+000, 1.141760916827344e+003, 5.481061027203460e+003, 4.621300841805716e+002, 5.663958217011113e+003, 2.060466307253238e+002, 0.000000000000000e+000, 9.071926485148000e+003, 6.338356563536685e+002, 1.037999999999956e+002, 1.397609168275471e+002,
, 4.259242147502796e+002, 2.104259265359123e+002, 1.559314886437794e+003, 1.625913346880543e+002, 4.434960133177701e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.002603326262515e+002, 1.000800429665105e-002, 4.904993385080134e+001, 2.433756976232864e+002, 1.069360694926386e+002, 1.839108162570175e+002, 7.724008034697649e+003,-6.134263946059154e-002, 6.601253728949352e+001, 1.141760916827344e+003, 6.030000000000000e+004, 6.030000000000000e+004, 6.070391371228510e+000, 3.145468816033914e+001, 1.637326120654717e+002,-8.193332224093420e-001, 8.269924588972315e-002, 3.731765882497549e-001, 4.273091847455043e-001, 5.281315370610086e+001, 6.947586933417889e-003, 3.397115921404755e+001,-1.615627986353373e+001,-3.131283283135292e+001, 2.360175818685755e-001, 9.697992483129562e+000, 7.410941186613106e+003, 7.410941186613106e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.051266021814031e+001,-7.490237475733633e+000,-1.425169684341971e+001, 3.916351247061742e-001, 7.630453154085192e-001, 2.413307600049110e+000, 1.141760916827344e+003, 5.481061027203460e+003, 4.621300841805716e+002, 5.663958217011113e+003, 2.060466307253238e+002, 0.000000000000000e+000, 9.071926485148000e+003, 6.338356563536685e+002, 1.037999999999956e+002, 1.397609168275471e+002,
, 4.260000000000000e+002, 2.104260892550799e+002, 1.559810954985676e+003, 1.625975127990376e+002, 4.435167535507242e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.002486796061176e+002, 1.070047535877984e+001, 4.905639840730053e+001, 2.433485918943100e+002, 1.069565120983558e+002, 1.839296243675044e+002, 7.727288126686658e+003,-5.824554440553648e-002, 6.600032299214577e+001, 1.140402330615967e+003, 6.030000000000000e+004, 6.030000000000000e+004, 6.089162958360989e+000, 3.147235559685231e+001, 1.637311286831641e+002,-8.192367615987343e-001, 8.268232796266471e-002, 3.732620172466630e-001, 4.274227738069707e-001, 5.287607116587267e+001, 6.953787287076117e-003, 3.394422184599451e+001,-1.615955652211022e+001,-3.127992769603021e+001, 2.360408983423681e-001, 9.702336379228909e+000, 7.414262748872774e+003, 7.414262748872774e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.051573454227588e+001,-7.493496458672972e+000,-1.425412125283765e+001, 3.870736078067349e-001, 7.585396400489931e-001, 2.408103520877241e+000, 1.140402330615967e+003, 5.481061026916655e+003, 4.621302780572760e+002, 5.664641241517645e+003, 2.060466307253238e+002, 0.000000000000000e+000, 9.075931326697439e+003, 6.378404975573282e+002, 1.037999999999956e+002, 1.384023306161694e+002,
, 4.270000000000001e+002, 2.104313201519831e+002, 1.566374523682452e+003, 1.626792577252528e+002, 4.437921862603047e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.000889750818487e+002, 1.554517428312201e+002, 4.914189213013836e+001, 2.424943471336089e+002, 1.072259027645120e+002, 1.846749794587711e+002, 7.771037870183766e+003,-1.595173404766505e-002, 6.583936588445648e+001, 1.122475541215797e+003, 6.030000000000000e+004, 6.030000000000000e+004, 6.337198829785742e+000, 3.170558205277035e+001, 1.637120482776438e+002,-8.179616592037281e-001, 8.245886237315660e-002, 3.743882258215144e-001, 4.289204080654449e-001, 5.372054224392225e+001, 7.036192334456042e-003, 3.358987537749263e+001,-1.620210387404462e+001,-3.084600464793097e+001, 2.363448236464473e-001, 9.760217573485313e+000, 7.458561105667650e+003, 7.458561105667650e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.055634846967586e+001,-7.536568016372645e+000,-1.428621587211430e+001, 3.269601596143700e-001, 6.991671492976828e-001, 2.339559315573341e+000, 1.122475541215797e+003, 5.481061023066909e+003, 4.621364885228555e+002, 5.673631804012159e+003, 2.060466307253238e+002, 0.000000000000000e+000, 9.129227408005016e+003, 6.911365742339776e+002, 1.037999999999956e+002, 1.204755412159998e+002,
SECO1, 4.273054390328226e+002, 2.104340999825891e+002, 1.568385977461652e+003, 1.627043095207221e+002, 4.438769711025286e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.011719943594699e+002, 1.999426290531219e+002, 4.916807632587234e+001, 9.499026833372000e+001, 1.073080546585143e+002, 3.321460215428542e+002, 7.784576625653759e+003,-2.501029857621324e-003, 6.579028263427071e+001, 1.116999999999798e+003, 6.030000000000000e+004, 6.030000000000000e+004, 6.413085532661995e+000, 3.177685745178583e+001, 1.637064034644417e+002,-8.175713469794136e-001, 8.239052193313821e-002, 3.747318269838056e-001, 4.293774008249985e-001, 5.398388067202269e+001, 7.061577424087742e-003, 3.348205140088149e+001,-1.621484192954116e+001,-3.071356623383905e+001, 2.364360982846101e-001, 9.778107488517813e+000, 7.472267949250453e+003, 7.472267949250453e+003, 0.000000000000000e+000,-1.351306760000136e-001,-2.232765294269302e-001,-1.056877095234607e+001,-7.549748846707949e+000,-1.429605723740318e+001, 3.086281389997471e-001, 6.810630025831115e-001, 2.318670014656532e+000, 1.116999999999798e+003, 5.481061021866422e+003, 4.621397783509152e+002, 5.676369827257026e+003, 2.060466307253238e+002, 0.000000000000000e+000, 9.145675911274386e+003, 7.075850760631201e+002, 1.037999999999956e+002, 1.150000000000005e+002,
, 4.273054390328226e+002, 2.104340999825891e+002, 1.568385977461652e+003, 1.627043095207221e+002, 4.438769711025286e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.011719943594699e+002, 1.999426290531219e+002, 4.916807632587234e+001, 9.499026833372000e+001, 1.073080546585143e+002, 3.321460215428542e+002, 7.784576625653759e+003,-2.501029857621324e-003, 6.579028263427071e+001, 1.116999999999798e+003, 0.000000000000000e+000, 0.000000000000000e+000, 6.413085532661995e+000, 3.177685745178583e+001, 1.637064034644417e+002,-8.175713469794136e-001, 8.239052193313821e-002, 3.747318269838056e-001, 4.293774008249985e-001,-4.735328186459352e-006, 7.061577424087742e-003, 3.348205140088149e+001,-1.621484192954116e+001,-3.071356623383905e+001, 2.364360982846101e-001, 9.778107488517813e+000, 7.472267949250453e+003, 7.472267949250453e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000,-1.056877095234607e+001,-7.549748846707949e+000,-1.429605723740318e+001, 3.086281389997471e-001, 6.810630025831115e-001, 2.318670014656532e+000, 1.116999999999798e+003, 5.481061021866422e+003, 4.621397783509152e+002, 5.676369827257026e+003, 2.060466307253238e+002, 0.000000000000000e+000, 9.145675911274386e+003, 7.075850760631201e+002, 1.037999999999956e+002, 1.150000000000005e+002,
, 4.280000000000001e+002, 2.104410660330521e+002, 1.572964968112689e+003, 1.627613412849715e+002, 4.440699639747108e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.011574943201704e+002, 1.999436289428995e+002, 4.916805094230905e+001, 9.496932249752183e+001, 1.073079750068465e+002, 3.322141132602836e+002, 7.784572909833579e+003,-2.463946468195688e-003, 6.583214005615275e+001, 1.116999999999798e+003, 0.000000000000000e+000, 0.000000000000000e+000, 6.452121194832272e+000, 3.181567926674138e+001, 1.636798918553551e+002,-8.175713469794136e-001, 8.239052193313821e-002, 3.747318269838056e-001, 4.293774008249985e-001,-4.734476693203048e-006, 7.060307631304916e-003, 3.349373737030732e+001,-1.626693580369257e+001,-3.070691154405296e+001, 2.364760895565034e-001, 9.777978469023456e+000, 7.472258894141602e+003, 7.472258894141602e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000,-1.059701997185147e+001,-7.579721758585658e+000,-1.431845693050738e+001, 2.670039277310707e-001, 6.399523791044320e-001, 2.271260214350290e+000, 1.116999999999798e+003, 5.481061019123656e+003, 4.621480154769981e+002, 5.676369827257026e+003, 2.060466307253238e+002, 0.000000000000000e+000, 9.145675911274386e+003, 7.075850727744418e+002, 1.037999999999956e+002, 1.150000000000005e+002,
, 4.290000000000001e+002, 2.104510812103354e+002, 1.579562505025261e+003, 1.628435222182127e+002, 4.443472737000301e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.011366476355297e+002, 1.999450770067806e+002, 4.916801446803262e+001, 9.493503886622699e+001, 1.073078602313895e+002, 3.323162755974666e+002, 7.784567563994502e+003,-2.410510210966472e-003, 6.589247816436415e+001, 1.116999999999798e+003, 0.000000000000000e+000, 0.000000000000000e+000, 6.508320626593167e+000, 3.187161445607470e+001, 1.636417143026334e+002,-8.175713469794136e-001, 8.239052193313821e-002, 3.747318269838056e-001, 4.293774008249985e-001,-4.733252797872624e-006, 7.058482492413914e-003, 3.351065877998912e+001,-1.634191466643111e+001,-3.069732566376460e+001, 2.365343983078098e-001, 9.777792984858534e+000, 7.472245875843546e+003, 7.472245875843546e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000,-1.063766187776470e+001,-7.622829528270130e+000,-1.435070815942622e+001, 2.072381727397878e-001, 5.809072554067637e-001, 2.203234909609898e+000, 1.116999999999798e+003, 5.481061015176253e+003, 4.621598580812131e+002, 5.676369827257026e+003, 2.060466307253238e+002, 0.000000000000000e+000, 9.145675911274386e+003, 7.075850680405772e+002, 1.037999999999956e+002, 1.150000000000005e+002,
