RLV Sizing
LEO Mission
lng_LS=, 1.434567840000000e+002,latg_LS=, 4.250403800000000e+001,g0=, 9.806649999999999e+000,GM=, 3.986004418000000e+014,Re=, 6.378137000000000e+003,Rp=, 6.356752314250000e+003,Omega=, 4.178074130000000e-003,EularL1L2[0]=, 0.000000000000000e+000,EularL1L2[1]=, 0.000000000000000e+000,EularL1L2[2]=, 9.000000000000000e+001,
Event Title,time,h,s,lng,latg,latc,longiip,latgiip,ha,hp,inc,argp,asnd,tanm,vi,fpvgd,azvgd,weight,Fvac,Fr,eularGDB[1],eularGDB[2],eularGDB[0],qbi[0],qbi[1],qbi[2],qbi[3],axb,ayb,azb,q,alphat,alpha,beta,alphaq,M,vr,va,P,Q,R,ROLL,PICH,YAW,TAIKI.Elevation,TAIKI-SEIKA.Elevation,weight,Vlossxb,Vlossg,Vlossaoa,Vlossbp,Vlossyzb,Videal,Vgain,Siip,MainEngine.Wp,2ndEngine.Wp,Pa,Ta,Rou,fpvg,azvg,fpvrg,azvrg,fpvag,azvag,xi,yi,zi,rc,vxi,vyi,vzi,
SECO1, 4.273054390328225e+002, 2.137955614478713e+002, 1.035897439035976e+003, 1.559709666645522e+002, 4.182152792661964e+001, 4.163656799210363e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.131619096344157e+002, 1.829115559405918e+002, 4.231574891397946e+001, 3.445726204876902e+002, 5.529467170647636e+001, 1.147081402168932e+002, 7.777976385784068e+003, 1.198304982768980e-001, 9.835292242778283e+001, 9.885295187998067e+002, 6.030000000000000e+004, 6.030000000000000e+004, 1.674255149271518e+000, 9.829260212738964e+001, 4.480847108827358e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001, 6.099969101458275e+001, 0.000000000000000e+000, 0.000000000000000e+000, 6.400801053535349e-003, 1.616281820060292e+000, 1.548657760118683e+000, 4.628549124962882e-001, 1.034549837665195e-002, 9.658271266649834e+000, 7.423225217174219e+003, 7.423225217174219e+003, 0.000000000000000e+000,-5.341275960000000e-002, 5.297024050000000e-005, 0.000000000000000e+000,-5.341275960000000e-002, 5.297024050000000e-005, 6.572964256239035e+000, 6.687813997955405e+000, 9.885295187998067e+002,-1.142301339761913e+002, 1.123843685897403e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375699115388e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.802468981628154e-005, 1.196778565260855e+003, 2.323159620346402e-010, 9.296077806762419e-002, 9.835326224701089e+001, 9.740331816767303e-002, 9.875552367571663e+001, 9.740331816767303e-002, 9.875552367571663e+001,-4.553461941071732e+006, 1.862287823649813e+006, 4.373413272972974e+006, 6.582467261074626e+006,-3.619190290298100e+003,-6.833988528147112e+003,-8.336540634941050e+002,
, 4.273054390328225e+002, 2.137955614478713e+002, 1.035897439035976e+003, 1.559709666645522e+002, 4.182152792661964e+001, 4.163656799210363e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.131619096344157e+002, 1.829115559405918e+002, 4.231574891397946e+001, 3.445726204876902e+002, 5.529467170647636e+001, 1.147081402168932e+002, 7.777976385784068e+003, 1.198304982768980e-001, 9.835292242778283e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 1.674255149271518e+000, 9.829260212738964e+001, 4.480847108827358e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.850050023953553e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.400801053535349e-003, 1.616281820060292e+000, 1.548657760118683e+000, 4.628549124962882e-001, 1.034549837665195e-002, 9.658271266649834e+000, 7.423225217174219e+003, 7.423225217174219e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.572964256239035e+000, 6.687813997955405e+000, 9.885295187998067e+002,-1.142301339761913e+002, 1.123843685897403e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375699115388e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.802468981628154e-005, 1.196778565260855e+003, 2.323159620346402e-010, 9.296077806762419e-002, 9.835326224701089e+001, 9.740331816767303e-002, 9.875552367571663e+001, 9.740331816767303e-002, 9.875552367571663e+001,-4.553461941071732e+006, 1.862287823649813e+006, 4.373413272972974e+006, 6.582467261074626e+006,-3.619190290298100e+003,-6.833988528147112e+003,-8.336540634941050e+002,
, 4.280000000000001e+002, 2.138043192519546e+002, 1.040885813720813e+003, 1.560303081545902e+002, 4.181467476213446e+001, 4.162972015352164e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.131657300779389e+002, 1.829125022071949e+002, 4.231576031379032e+001, 3.445850962241298e+002, 5.529456834932171e+001, 1.147427637915415e+002, 7.777964435838640e+003, 1.198086589242498e-001, 9.839434489415106e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 1.721278007233598e+000, 9.833395261620227e+001, 4.431290707215237e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.848967924774381e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.399372964849283e-003, 1.661998637636468e+000, 1.595703716086065e+000, 4.649651751381873e-001, 1.063574914930715e-002, 9.658113719334907e+000, 7.423214568059551e+003, 7.423214568059551e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.498832463305033e+000, 6.613411451135760e+000, 9.885295187998067e+002,-1.142301373430924e+002, 1.123854039092091e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375695747109e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.800601679098041e-005, 1.196822304312095e+003, 2.322647962023162e-010, 9.280742387795667e-002, 9.839468438769382e+001, 9.724262535824087e-002, 9.879897054418356e+001, 9.724262535824087e-002, 9.879897054418356e+001,-4.555974156940180e+006, 1.857540575875302e+006, 4.372832773395581e+006, 6.582478558553185e+006,-3.614777201001762e+003,-6.835790604802070e+003,-8.379041470170089e+002,
, 4.290000000000001e+002, 2.138169029533781e+002, 1.048067843599486e+003, 1.561157218949850e+002, 4.180474878488337e+001, 4.161980190608026e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.131712342619803e+002, 1.829139015980954e+002, 4.231577682438557e+001, 3.446031238019617e+002, 5.529441959003820e+001, 1.147925475378596e+002, 7.777947247222370e+003, 1.197770583122916e-001, 9.845395770206780e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 1.788979294276517e+000, 9.839346173657167e+001, 4.359835759198529e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.847413590270613e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.397321648701998e-003, 1.727949288342237e+000, 1.663438430730624e+000, 4.680036059404754e-001, 1.105424739017101e-002, 9.657887361908744e+000, 7.423199268911485e+003, 7.423199268911485e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.392918825576464e+000, 6.507106439960525e+000, 9.885295187998067e+002,-1.142301421891614e+002, 1.123868915115230e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375690898918e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.797919363331031e-005, 1.196885150816583e+003, 2.321913009110516e-010, 9.258660247777484e-002, 9.845429672614048e+001, 9.701123659155904e-002, 9.886149753173014e+001, 9.701123659155904e-002, 9.886149753173014e+001,-4.559585755547125e+006, 1.850703491243470e+006, 4.371991810113528e+006, 6.582494820536419e+006,-3.608419179655045e+003,-6.838377066636146e+003,-8.440222147410956e+002,
, 4.300000000000001e+002, 2.138294566481741e+002, 1.055249844538151e+003, 1.562011075423773e+002, 4.179475312494844e+001, 4.160981404927735e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.131767427040431e+002, 1.829153446883793e+002, 4.231579345011314e+001, 3.446212284880104e+002, 5.529427089018933e+001, 1.148422538152992e+002, 7.777930077999739e+003, 1.197452720720066e-001, 9.851354019757865e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 1.856680264506232e+000, 9.845294047681962e+001, 4.288255888490028e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.845863533007958e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.395275977397405e-003, 1.794037597331351e+000, 1.731173031716864e+000, 4.710422358919225e-001, 1.147336554876095e-002, 9.657661562293477e+000, 7.423184008720229e+003, 7.423184008720229e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.287954302334163e+000, 6.401748983874920e+000, 9.885295187998067e+002,-1.142301470335103e+002, 1.123883755636767e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375686052281e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.795244299658040e-005, 1.196947847219768e+003, 2.321180074564739e-010, 9.236574841359418e-002, 9.851387875152112e+001, 9.677981340230211e-002, 9.892399364807041e+001, 9.677981340230211e-002, 9.892399364807041e+001,-4.563190993634502e+006, 1.843863824927058e+006, 4.371144729372205e+006, 6.582511078181341e+006,-3.602056163343967e+003,-6.840953973386184e+003,-8.501390641421900e+002,
, 4.310000000000001e+002, 2.138419803321375e+002, 1.062431816603316e+003, 1.562864649222409e+002, 4.178468782885508e+001, 4.159975663007081e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.131822553248821e+002, 1.829168315169263e+002, 4.231581019087755e+001, 3.446394100211335e+002, 5.529412225017920e+001, 1.148918828849196e+002, 7.777912928188537e+003, 1.197133001260004e-001, 9.857309218885006e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 1.924380918138085e+000, 9.851238864495656e+001, 4.216550906571442e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.844317749202880e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.393235945942219e-003, 1.860248874144744e+000, 1.798907519358446e+000, 4.740810733227269e-001, 1.189300997058072e-002, 9.657436320454803e+000, 7.423168787489443e+003, 7.423168787489443e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.183920833857678e+000, 6.297321311117607e+000, 9.885295187998067e+002,-1.142301518761370e+002, 1.123898560651933e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375681207193e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.792576482533025e-005, 1.197010393502366e+003, 2.320449156619356e-010, 9.214486265570773e-002, 9.857343027200562e+001, 9.654835680923053e-002, 9.898645869726475e+001, 9.654835680923053e-002, 9.898645869726475e+001,-4.566789866211779e+006, 1.837021586482876e+006, 4.370291532394175e+006, 6.582527331462809e+006,-3.595688160934776e+003,-6.843521321602257e+003,-8.562546867440655e+002,
, 4.320000000000001e+002, 2.138544740011938e+002, 1.069613759861474e+003, 1.563717938605522e+002, 4.177455294340478e+001, 4.158962969569965e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.131877720468174e+002, 1.829183621207922e+002, 4.231582704658261e+001, 3.446576681425910e+002, 5.529397367041155e+001, 1.149414350053777e+002, 7.777895797806482e+003, 1.196811423971729e-001, 9.863261348454714e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 1.992081255387743e+000, 9.857180604949096e+001, 4.144720624124350e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.842776235068099e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.391201549338223e-003, 1.926570422276468e+000, 1.866641893968988e+000, 4.771201265653797e-001, 1.231309986776256e-002, 9.657211636356305e+000, 7.423153605222611e+003, 7.423153605222611e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.080800809944250e+000, 6.193806082093810e+000, 9.885295187998067e+002,-1.142301567170389e+002, 1.123913330156112e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375676363647e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.789915906400195e-005, 1.197072789645746e+003, 2.319720253506055e-010, 9.192394617409873e-002, 9.863295109626250e+001, 9.631686783079721e-002, 9.904889248387289e+001, 9.631686783079721e-002, 9.904889248387289e+001,-4.570382368297296e+006, 1.830176785471177e+006, 4.369432220410476e+006, 6.582543580355668e+006,-3.589315181300327e+003,-6.846079107847523e+003,-8.623690740723499e+002,
, 4.330000000000001e+002, 2.138669376514004e+002, 1.076795674379104e+003, 1.564570941837940e+002, 4.176434851567696e+001, 4.157943329368295e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.131932927911912e+002, 1.829199365377317e+002, 4.231584401713153e+001, 3.446760025916425e+002, 5.529382515128976e+001, 1.149909104373323e+002, 7.777878686871229e+003, 1.196487988089272e-001, 9.869210389383639e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 2.059781276471446e+000, 9.863119249943209e+001, 4.072764851136400e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.841238986812466e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.389172782582086e-003, 1.992991215450480e+000, 1.934376155862102e+000, 4.801594039547237e-001, 1.273356522968140e-002, 9.656987509959444e+000, 7.423138461923047e+003, 7.423138461923047e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.978577056193934e+000, 6.091186376628775e+000, 9.885295187998067e+002,-1.142301615562137e+002, 1.123928064144846e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375671521641e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.787262565693770e-005, 1.197135035631927e+003, 2.318993363454622e-010, 9.170299993840379e-002, 9.869244103346162e+001, 9.608534748506008e-002, 9.911129481295681e+001, 9.608534748506008e-002, 9.911129481295681e+001,-4.573968494918264e+006, 1.823329431455646e+006, 4.368566794660612e+006, 6.582559824834752e+006,-3.582937233320062e+003,-6.848627328698237e+003,-8.684822176545376e+002,
, 4.340000000000001e+002, 2.138793712789506e+002, 1.083977560222670e+003, 1.565423657189567e+002, 4.175407459302865e+001, 4.156916747181909e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.131988174780590e+002, 1.829215548065340e+002, 4.231586110242692e+001, 3.446944131049791e+002, 5.529367669321686e+001, 1.150403094440109e+002, 7.777861595400364e+003, 1.196162692849328e-001, 9.875156322638782e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 2.127480981605710e+000, 9.869054780429214e+001, 4.000683396918395e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.839706000640495e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.387149640664757e-003, 2.059501634344280e+000, 2.002110305351319e+000, 4.831989138281127e-001, 1.315434512375055e-002, 9.656763941223485e+000, 7.423123357593889e+003, 7.423123357593889e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.877232820787049e+000, 5.989445681657824e+000, 9.885295187998067e+002,-1.142301663936590e+002, 1.123942762613831e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375666681168e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.784616454837196e-005, 1.197197131443608e+003, 2.318268484692724e-010, 9.148202491746645e-002, 9.875189989327645e+001, 9.585379678926319e-002, 9.917366549008285e+001, 9.585379678926319e-002, 9.917366549008285e+001,-4.577548241110782e+006, 1.816479534003382e+006, 4.367695256392571e+006, 6.582576064874885e+006,-3.576554325880008e+003,-6.851165980743746e+003,-8.745941090199993e+002,
, 4.350000000000001e+002, 2.138917748801632e+002, 1.091159417458621e+003, 1.566276082935413e+002, 4.174373122309200e+001, 4.155883227818449e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.132043460311033e+002, 1.829232169621073e+002, 4.231587830237064e+001, 3.447128994253279e+002, 5.529352829659555e+001, 1.150896322826055e+002, 7.777844523411411e+003, 1.195835537492178e-001, 9.881099129237742e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 2.195180371007450e+000, 9.874987177408866e+001, 3.928476069908129e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.838177272753675e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.385132118573191e-003, 2.126093251121926e+000, 2.069844342750177e+000, 4.862386645254249e-001, 1.357538630482031e-002, 9.656540930105662e+000, 7.423108292238097e+003, 7.423108292238097e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.776751761732781e+000, 5.888567879335069e+000, 9.885295187998067e+002,-1.142301712293724e+002, 1.123957425558919e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375661842227e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.781977568245415e-005, 1.197259077064105e+003, 2.317545615446532e-010, 9.126102207964192e-002, 9.881132748588637e+001, 9.562221676014736e-002, 9.923600432132416e+001, 9.562221676014736e-002, 9.923600432132416e+001,-4.581121601919835e+006, 1.809627102684893e+006, 4.366817606862801e+006, 6.582592300450882e+006,-3.570166467872756e+003,-6.853695060586501e+003,-8.807047396999938e+002,
, 4.360000000000001e+002, 2.139041484514891e+002, 1.098341246153390e+003, 1.567128217355620e+002, 4.173331845377268e+001, 4.154842776113289e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.132098783706342e+002, 1.829249230424284e+002, 4.231589561686403e+001, 3.447314612891988e+002, 5.529337996182814e+001, 1.151388792165264e+002, 7.777827470921819e+003, 1.195506521262894e-001, 9.887038790248975e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 2.262879444894141e+000, 9.880916421934722e+001, 3.856142677980262e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.836652799349628e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.383120211289243e-003, 2.192758652039813e+000, 2.137578268372159e+000, 4.892786643892253e-001, 1.399664207031469e-002, 9.656318476561083e+000, 7.423093265858464e+003, 7.423093265858464e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.677117934571041e+000, 5.788537235546266e+000, 9.885295187998067e+002,-1.142301760633516e+002, 1.123972052976113e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375657004814e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.779345900323412e-005, 1.197320872477396e+003, 2.316824753940321e-010, 9.103999239309533e-002, 9.887072362197937e+001, 9.539060841423099e-002, 9.929831111326330e+001, 9.539060841423099e-002, 9.929831111326330e+001,-4.584688572399303e+006, 1.802772147074072e+006, 4.365933847336221e+006, 6.582608531537545e+006,-3.563773668197453e+003,-6.856214564842054e+003,-8.868141012276784e+002,
, 4.370000000000001e+002, 2.139164919895144e+002, 1.105523046373398e+003, 1.567980058735481e+002, 4.172283633325223e+001, 4.153795396929423e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.132154144198166e+002, 1.829266730824111e+002, 4.231591304580771e+001, 3.447500984378129e+002, 5.529323168931659e+001, 1.151880505044730e+002, 7.777810437948974e+003, 1.195175643409080e-001, 9.892975286791999e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 2.330578203483506e+000, 9.886842495110335e+001, 3.783683028170550e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.835132576621723e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.381113913789148e-003, 2.259491290569566e+000, 2.205312082530716e+000, 4.923189217648105e-001, 1.441807131233886e-002, 9.656096580542668e+000, 7.423078278457600e+003, 7.423078278457600e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.578315780508868e+000, 5.689338388809929e+000, 9.885295187998067e+002,-1.142301808955941e+002, 1.123986644861576e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375652168921e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.776721445465537e-005, 1.197382517668126e+003, 2.316105898396285e-010, 9.081893682495913e-002, 9.893008811275404e+001, 9.515897276696914e-002, 9.936058567299428e+001, 9.515897276696914e-002, 9.936058567299428e+001,-4.588249147611974e+006, 1.795914676748195e+006, 4.365043979086218e+006, 6.582624758109672e+006,-3.557375935759788e+003,-6.858724490139063e+003,-8.929221851381204e+002,
, 4.380000000000001e+002, 2.139288054909520e+002, 1.112704818185043e+003, 1.568831605365467e+002, 4.171228490998347e+001, 4.152741095157367e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.132209540995509e+002, 1.829284671189316e+002, 4.231593058910170e+001, 3.447688106080863e+002, 5.529308347946253e+001, 1.152371464094508e+002, 7.777793424510198e+003, 1.194842903182259e-001, 9.898908600037645e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 2.398276646993697e+000, 9.892765378090509e+001, 3.711096926766086e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.833616600760198e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.379113221045021e-003, 2.326285365133697e+000, 2.273045785539240e+000, 4.953594450003486e-001, 1.483963772864791e-002, 9.655875242001303e+000, 7.423063330037947e+003, 7.423063330037947e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.480330114972402e+000, 5.590956339550621e+000, 9.885295187998067e+002,-1.142301857260975e+002, 1.124001201211619e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375647334548e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.774104198057459e-005, 1.197444012621571e+003, 2.315389047035071e-010, 9.059785634210510e-002, 9.898942076992208e+001, 9.492731083353795e-002, 9.942282780812512e+001, 9.492731083353795e-002, 9.942282780812512e+001,-4.591803322629539e+006, 1.789054701287900e+006, 4.364148003394638e+006, 6.582640980142045e+006,-3.550973279471988e+003,-6.861224833119302e+003,-8.990289829683076e+002,
, 4.390000000000001e+002, 2.139410889526487e+002, 1.119886561654709e+003, 1.569682855541251e+002, 4.170166423269023e+001, 4.151679875715067e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.132264973327783e+002, 1.829303051865782e+002, 4.231594824664538e+001, 3.447875975402571e+002, 5.529293533266718e+001, 1.152861671911436e+002, 7.777776430622744e+003, 1.194508299838845e-001, 9.904838711208294e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 2.465974775643426e+000, 9.898685052081542e+001, 3.638384179373261e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.832104867951259e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.377118128023641e-003, 2.393135716809545e+000, 2.340779377711109e+000, 4.984002424469127e-001, 1.526130916248700e-002, 9.655654460885712e+000, 7.423048420601773e+003, 7.423048420601773e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.383146116560350e+000, 5.493376439732876e+000, 9.885295187998067e+002,-1.142301905548595e+002, 1.124015722022715e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375642501687e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.771494152474583e-005, 1.197505357323672e+003, 2.314674198075346e-010, 9.037675191109082e-002, 9.904872140571074e+001, 9.469562362877158e-002, 9.948503732678019e+001, 9.469562362877158e-002, 9.948503732678019e+001,-4.595351092532608e+006, 1.782192230277177e+006, 4.363245921551795e+006, 6.582657197609439e+006,-3.544565708252795e+003,-6.863715590437661e+003,-9.051344862571592e+002,
, 4.400000000000001e+002, 2.139533423715793e+002, 1.127068276848763e+003, 1.570533807563728e+002, 4.169097435036977e+001, 4.150611743547793e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.132320440425683e+002, 1.829321873195404e+002, 4.231596601833750e+001, 3.448064589744691e+002, 5.529278724933142e+001, 1.153351131093305e+002, 7.777759456303797e+003, 1.194171832637082e-001, 9.910765601578079e+001, 9.885295187998067e+002, 0.000000000000000e+000, 0.000000000000000e+000, 2.533672589651585e+000, 9.904601498341427e+001, 3.565544590820184e-003,-2.407493263659077e-001, 4.476506864369612e-001,-7.957477550552384e-001, 3.292933875914114e-001,-4.830597374377785e-006, 0.000000000000000e+000, 0.000000000000000e+000, 6.375128629687413e-003, 2.460037743324618e+000, 2.408512859359636e+000, 5.014413224586428e-001, 1.568305704758038e-002, 9.655434237142558e+000, 7.423033550151169e+003, 7.423033550151169e+003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.286749316380395e+000, 5.396584382839675e+000, 9.885295187998067e+002,-1.142301953818777e+002, 1.124030207291484e+003, 2.386927941849174e+000, 2.403403616443258e+002, 0.000000000000000e+000, 9.520952148112528e+003, 9.166375637670337e+003, 0.000000000000000e+000, 1.037999999999956e+002, 1.150000000000005e+002, 9.768891303083328e-005, 1.197566551761004e+003, 2.313961349734146e-010, 9.015562449730624e-002, 9.910798983286480e+001, 9.446391216629926e-002, 9.954721403760230e+001, 9.446391216629926e-002, 9.954721403760230e+001,-4.598892452410710e+006, 1.775327273303356e+006, 4.362337734856457e+006, 6.582673410486615e+006,-3.538153231027463e+003,-6.866196758762147e+003,-9.112386865455368e+002,
